x,y,z
4.28176,6.23114,17.3778
4.48667,6.63643,17.1988
4.71191,7.06796,17.0571
4.95808,7.52653,16.9564
5.2258,8.01262,16.9005
5.51563,8.52627,16.894
5.82807,9.06693,16.9418
6.16349,9.63333,17.0492
6.52205,10.2233,17.222
6.90364,10.8335,17.4663
7.30779,11.4592,17.7884
7.73353,12.0944,18.1945
8.17934,12.731,18.6905
8.64298,13.359,19.2818
9.12137,13.9664,19.9725
9.61048,14.539,20.765
10.1052,15.0606,21.6591
10.5993,15.5131,22.652
11.0853,15.8775,23.7366
11.5547,16.1344,24.9016
11.9979,16.2649,26.1308
12.4045,16.2526,27.4029
12.7639,16.0844,28.692
13.0651,15.7526,29.9681
13.2981,15.2558,31.1988
13.4539,14.6,32.3506
13.5253,13.799,33.3918
13.5075,12.8737,34.2938
13.3983,11.8511,35.0341
13.1988,10.7627,35.5972
12.9129,9.64158,35.9756
12.5473,8.52074,36.17
12.111,7.4304,36.1886
11.615,6.39648,36.0453
11.0714,5.43936,35.7588
10.4928,4.57349,35.3499
9.89166,3.8074,34.8405
9.27977,3.14435,34.2518
8.66797,2.58318,33.6035
8.06574,2.11928,32.9128
7.4811,1.74565,32.1944
6.92057,1.45378,31.4605
6.38919,1.23447,30.7206
5.89064,1.07837,29.9819
5.42737,0.976497,29.2501
5.00077,0.920489,28.529
4.61135,0.902815,27.8214
4.25889,0.916857,27.1289
3.9426,0.956932,26.4529
3.66129,1.01827,25.7937
3.41346,1.09695,25.1518
3.19741,1.18985,24.5272
3.01134,1.29454,23.9197
2.85344,1.40919,23.3294
2.7219,1.53256,22.7559
2.61501,1.66383,22.1991
2.53115,1.8026,21.6589
2.46883,1.94881,21.1352
2.42673,2.1027,20.6279
2.40366,2.26476,20.1371
2.39864,2.43567,19.6629
2.41082,2.61632,19.2053
2.43955,2.80776,18.7648
2.48433,3.01118,18.3417
2.54484,3.22789,17.9364
2.62091,3.45932,17.5496
2.71254,3.70702,17.182
2.81988,3.97263,16.8347
2.94321,4.25786,16.5087
3.08298,4.56451,16.2053
3.23973,4.89444,15.9264
3.41417,5.24956,15.6738
3.6071,5.63176,15.4498
3.81942,6.04294,15.257
4.05215,6.4849,15.0988
4.30634,6.95932,14.9786
4.58312,7.46764,14.9008
4.88362,8.01097,14.8702
5.20895,8.58996,14.8921
5.56015,9.20461,14.973
5.93811,9.85407,15.1196
6.34352,10.5364,15.3395
6.77674,11.2482,15.6411
7.23771,11.9845,16.0328
7.72577,12.738,16.5238
8.23956,13.4993,17.1227
8.77679,14.2559,17.8377
9.33405,14.9924,18.6757
9.90665,15.69,19.6416
10.4884,16.3269,20.7368
11.0714,16.8784,21.9587
11.6463,17.3179,23.2993
12.2018,17.6178,24.7438
12.725,17.7516,26.2704
13.2023,17.6959,27.8494
13.6189,17.4327,29.4443
13.9603,16.9521,31.0124
14.2129,16.2545,32.5077
14.3651,15.3516,33.8839
14.4078,14.2667,35.0976
14.3358,13.0339,36.1124
14.1478,11.6952,36.9017
13.847,10.2972,37.4507
13.4409,8.88752,37.7573
12.9406,7.51049,37.8311
12.36,6.2044,37.6913
11.715,4.99922,37.3642
11.0225,3.91575,36.8803
10.2992,2.96573,36.2709
9.56088,2.15277,35.5665
8.82203,1.47391,34.7943
8.09507,0.921219,33.978
7.39035,0.48351,33.137
6.71608,0.147738,32.2866
6.0784,-0.0998081,31.4382
5.48156,-0.272636,30.6
4.92817,-0.383458,29.7778
4.41943,-0.443821,28.975
3.95537,-0.463924,28.1937
3.53515,-0.452563,27.4348
3.15722,-0.417165,26.6984
2.81953,-0.363882,25.9843
2.5197,-0.297709,25.2918
2.25517,-0.222622,24.6202
2.02325,-0.141712,23.9684
1.82129,-0.0573176,23.3358
1.64668,0.0288559,22.7215
1.49692,0.115629,22.1247
1.36967,0.202253,21.5448
1.26274,0.288333,20.981
1.17415,0.373753,20.4329
1.10209,0.458626,19.8999
1.04495,0.543245,19.3815
1.00131,0.628045,18.8774
0.969917,0.713574,18.3872
0.949713,0.800472,17.9105
0.939796,0.889456,17.4471
0.939423,0.981305,16.9966
0.947998,1.07685,16.5589
0.965065,1.17699,16.1338
0.990297,1.28267,15.7211
1.02349,1.39488,15.3207
1.06456,1.51468,14.9326
1.11354,1.64319,14.5566
1.17056,1.78162,14.1928
1.23585,1.93124,13.8414
1.30977,2.09343,13.5024
1.39275,2.26965,13.1762
1.48535,2.4615,12.8631
1.58822,2.67069,12.5635
1.70211,2.89906,12.2781
1.82791,3.14861,12.0076
1.9666,3.42148,11.7531
2.11928,3.72,11.5158
2.28717,4.04663,11.2972
2.47164,4.40402,11.0991
2.67416,4.79496,10.9238
2.89636,5.22241,10.7739
3.13998,5.6894,10.6529
3.40689,6.19906,10.5645
3.69909,6.75446,10.5135
4.01868,7.35861,10.5055
4.36781,8.01423,10.547
4.7487,8.72361,10.6459
5.16351,9.48833,10.811
5.61432,10.3089,11.0529
6.103,11.1845,11.3833
6.63105,12.1121,11.8156
7.19943,13.0863,12.3645
7.80833,14.0981,13.0459
8.45689,15.1345,13.8759
9.14283,16.1774,14.8709
9.8621,17.2027,16.0455
10.6084,18.18,17.4114
11.373,19.0722,18.9751
12.1438,19.836,20.7356
12.9058,20.4232,22.681
13.6406,20.7836,24.7868
14.3268,20.8687,27.0132
14.9408,20.6369,29.3047
15.4577,20.0593,31.5915
15.8532,19.1255,33.7932
16.1055,17.8482,35.825
16.1969,16.2645,37.6061
16.1165,14.4347,39.0682
15.8608,12.4365,40.1631
15.4346,10.3575,40.868
14.8509,8.28546,41.1861
14.1291,6.29946,41.1448
13.2938,4.46322,40.7893
12.3723,2.82142,40.1759
11.3929,1.39913,39.3647
10.3822,0.203752,38.4137
9.36475,-0.771485,37.3741
8.36129,-1.54341,36.2885
7.38879,-2.13499,35.1901
6.46022,-2.57202,34.1028
5.58484,-2.88064,33.0432
4.7686,-3.08564,32.0212
4.01462,-3.20947,31.0423
3.32372,-3.27178,30.1082
2.69494,-3.28927,29.2186
2.12592,-3.27587,28.3718
1.61334,-3.24296,27.5652
1.15325,-3.1997,26.796
0.741254,-3.15333,26.0614
0.372793,-3.10955,25.3585
0.0432566,-3.07272,24.685
-0.251891,-3.04619,24.0386
-0.51703,-3.03248,23.4177
-0.756331,-3.03346,22.8206
-0.973723,-3.05056,22.2461
-1.17288,-3.08481,21.6933
-1.3572,-3.13704,21.1613
-1.52985,-3.2079,20.6497
-1.69374,-3.29797,20.158
-1.85156,-3.40777,19.6863
-2.00578,-3.53787,19.2343
-2.15871,-3.68887,18.8024
-2.3125,-3.86143,18.3909
-2.46915,-4.05633,18.0004
-2.63055,-4.27442,17.6315
-2.79851,-4.51668,17.2853
-2.97475,-4.78416,16.9629
-3.16094,-5.07805,16.6658
-3.3587,-5.39956,16.3957
-3.56963,-5.75,16.1548
-3.79529,-6.13066,15.9455
-4.03721,-6.5428,15.7708
-4.29691,-6.98761,15.6339
-4.57583,-7.46606,15.5388
-4.87541,-7.97886,15.49
-5.19695,-8.52632,15.4925
-5.54166,-9.10815,15.552
-5.91055,-9.72332,15.6748
-6.30442,-10.3698,15.8678
-6.72372,-11.0443,16.1386
-7.16847,-11.7421,16.4949
-7.63816,-12.4564,16.945
-8.13158,-13.1784,17.4967
-8.64668,-13.8968,18.1574
-9.18039,-14.5974,18.9333
-9.72846,-15.2634,19.8288
-10.2853,-15.875,20.8455
-10.8438,-16.4098,21.9812
-11.3954,-16.8438,23.2289
-11.9298,-17.152,24.5759
-12.4357,-17.3099,26.0031
-12.9003,-17.2958,27.4845
-13.3103,-17.0922,28.9878
-13.6523,-16.6888,30.4752
-13.9136,-16.0836,31.9051
-14.0829,-15.2849,33.2351
-14.1515,-14.3114,34.4249
-14.1135,-13.1912,35.4391
-13.967,-11.9609,36.2508
-13.7136,-10.6616,36.843
-13.3591,-9.33657,37.2099
-12.9127,-8.0274,37.3564
-12.3865,-6.77102,37.2968
-11.7946,-5.59768,37.0528
-11.1523,-4.52966,36.6504
-10.4752,-3.58103,36.1179
-9.77833,-2.75829,35.4835
-9.07559,-2.0614,34.7732
-8.3793,-1.48525,34.0102
-7.69995,-1.0211,33.2141
-7.04605,-0.65794,32.4007
-6.42422,-0.38366,31.5823
-5.83926,-0.185918,30.7682
-5.29437,-0.0528109,29.9649
-4.79134,0.0266996,29.1769
-4.3308,0.0625348,28.4069
-3.91243,0.0633835,27.6568
-3.53518,0.0366853,26.9271
-3.19745,-0.0113209,26.218
-2.89724,-0.0755076,25.5294
-2.63233,-0.151749,24.8607
-2.40032,-0.236801,24.2113
-2.19882,-0.328186,23.5805
-2.02541,-0.424078,22.9679
-1.8778,-0.523205,22.3726
-1.75379,-0.624755,21.7941
-1.65134,-0.728299,21.232
-1.56859,-0.833723,20.6857
-1.50383,-0.941174,20.1548
-1.45558,-1.05101,19.6389
-1.42251,-1.16376,19.1379
-1.40349,-1.28011,18.6513
-1.39755,-1.40086,18.179
-1.40392,-1.52692,17.7208
-1.42197,-1.65929,17.2767
-1.45125,-1.79908,16.8466
-1.49146,-1.94745,16.4305
-1.54242,-2.10567,16.0284
-1.60412,-2.2751,15.6406
-1.67668,-2.45719,15.2674
-1.76033,-2.65346,14.9089
-1.85545,-2.86558,14.5658
-1.96254,-3.09528,14.2387
-2.08223,-3.34446,13.9282
-2.21526,-3.61509,13.6355
-2.36251,-3.90931,13.3616
-2.52497,-4.22934,13.1081
-2.70377,-4.57756,12.8767
-2.90016,-4.95643,12.6696
-3.1155,-5.3685,12.4894
-3.35128,-5.8164,12.3392
-3.60907,-6.30272,12.2225
-3.89058,-6.83001,12.1438
-4.19756,-7.40067,12.1081
-4.53181,-8.01677,12.1215
-4.89515,-8.67994,12.1908
-5.28934,-9.39111,12.3239
-5.71602,-10.1502,12.5302
-6.1766,-10.9559,12.8197
-6.67216,-11.805,13.2038
-7.20325,-12.692,13.695
-7.76972,-13.6087,14.3063
-8.37049,-14.5432,15.0512
-9.00325,-15.4795,15.9424
-9.66418,-16.397,16.9917
-10.3476,-17.2698,18.2078
-11.0456,-18.0669,19.5952
-11.748,-18.7525,21.1521
-12.4418,-19.2873,22.8682
-13.1115,-19.6301,24.723
-13.7392,-19.7413,26.6844
-14.3051,-19.5866,28.7076
-14.7885,-19.1409,30.7367
-15.1689,-18.3934,32.7069
-15.4276,-17.3504,34.5492
-15.549,-16.0374,36.1961
-15.5226,-14.4983,37.5882
-15.3437,-12.7925,38.6802
-15.0141,-10.989,39.4454
-14.5425,-9.15967,39.8776
-13.9433,-7.37257,39.9902
-13.2354,-5.68591,39.8129
-12.4411,-4.14424,39.387
-11.584,-2.77691,38.7597
-10.6873,-1.59847,37.979
-9.77315,-0.610703,37.09
-8.86088,0.194578,36.1322
-7.96702,0.832463,35.1381
-7.10486,1.32214,34.1328
-6.28447,1.68456,33.1349
-5.51296,1.94072,32.1573
-4.79483,2.11047,31.2079
-4.13232,2.21179,30.2915
-3.52589,2.26051,29.4099
-2.97451,2.27014,28.5634
-2.47611,2.25205,27.751
-2.02782,2.21558,26.9712
-1.62623,2.16827,26.2221
-1.26764,2.11616,25.5015
-0.948171,2.06399,24.8077
-0.663918,2.01541,24.1387
-0.411048,1.97321,23.493
-0.185861,1.93949,22.8691
0.0151612,1.91579,22.2657
0.19533,1.90323,21.6819
0.357731,1.90264,21.1165
0.505225,1.9146,20.569
0.640447,1.93956,20.0387
0.765821,1.9779,19.525
0.883571,2.02992,19.0275
0.995743,2.09597,18.546
1.10422,2.17641,18.0801
1.21074,2.27167,17.6297
1.31693,2.38228,17.1948
1.4243,2.50885,16.7754
1.5343,2.65211,16.3717
1.64831,2.81294,15.9838
1.76767,2.99234,15.6121
1.89368,3.19146,15.2571
2.02766,3.41159,14.9195
2.17091,3.6542,14.6
2.32477,3.92087,14.2998
2.49059,4.21338,14.0202
2.6698,4.53362,13.7626
2.86385,4.88363,13.5289
3.07427,5.26554,13.3216
3.30265,5.68158,13.1432
3.55062,6.134,12.9971
3.8199,6.62503,12.887
4.11223,7.15678,12.8175
4.4294,7.73115,12.7939
4.77317,8.34966,12.8222
5.14526,9.01328,12.9096
5.54729,9.72217,13.0641
5.98067,10.4754,13.2947
6.44654,11.2705,13.6116
6.94562,12.1033,14.0257
7.478,12.967,14.5488
8.04303,13.8519,15.1932
8.63902,14.745,15.9707
9.263,15.629,16.8925
9.91042,16.4822,17.9678
10.5749,17.2783,19.2024
11.2479,17.9863,20.5973
11.9186,18.5718,22.1468
12.5737,18.9976,23.8368
13.1978,19.2266,25.6431
13.7734,19.2246,27.5306
14.2816,18.9636,29.4535
14.7034,18.4264,31.3567
15.0204,17.6095,33.1787
15.2164,16.5257,34.8563
15.2788,15.2052,36.3303
15.2,13.6937,37.5505
14.9779,12.0488,38.4813
14.6165,10.3349,39.1044
14.1257,8.61706,39.4199
13.5205,6.95479,39.4446
12.8193,5.39782,39.2087
12.0434,3.98312,38.7514
11.2146,2.73403,38.1161
10.3542,1.66102,37.3459
9.48221,0.763721,36.4808
8.61593,0.0333825,35.5556
7.7701,-0.544422,34.5987
6.95645,-0.98742,33.6321
6.18382,-1.31467,32.6721
5.4584,-1.54514,31.73
4.78403,-1.69667,30.813
4.16258,-1.78543,29.9253
3.59427,-1.82564,29.0687
3.07807,-1.82946,28.2436
2.61197,-1.80714,27.4494
2.19326,-1.76709,26.6847
1.81878,-1.71614,25.9481
1.4851,-1.65973,25.2379
1.18862,-1.60215,24.5523
0.925752,-1.54668,23.8898
0.692974,-1.49583,23.2491
0.486886,-1.45145,22.6287
0.304265,-1.41488,22.0277
0.142085,-1.38707,21.445
-0.00246658,-1.36869,20.8798
-0.131988,-1.36017,20.3313
-0.248862,-1.36181,19.7988
-0.35527,-1.37381,19.2819
-0.453202,-1.39633,18.7801
-0.544471,-1.4295,18.2929
-0.630734,-1.4735,17.8199
-0.713507,-1.52853,17.361
-0.794184,-1.59485,16.9157
-0.874055,-1.67282,16.4841
-0.954326,-1.76287,16.0658
-1.03613,-1.86555,15.6608
-1.12056,-1.9815,15.2692
-1.20867,-2.11151,14.8909
-1.30147,-2.25648,14.5261
-1.40001,-2.41747,14.175
-1.50531,-2.59566,13.8379
-1.61844,-2.7924,13.5153
-1.74048,-3.00919,13.2077
-1.87257,-3.24771,12.9159
-2.01591,-3.5098,12.6409
-2.17178,-3.79747,12.3837
-2.34152,-4.11291,12.1459
-2.52655,-4.45848,11.9292
-2.72843,-4.83668,11.7357
-2.94876,-5.25016,11.5681
-3.1893,-5.70168,11.4295
-3.45187,-6.19403,11.3236
-3.73839,-6.73001,11.2548
-4.05087,-7.31229,11.2284
-4.39137,-7.94331,11.2506
-4.76195,-8.62505,11.3286
-5.16465,-9.35888,11.4709
-5.60141,-10.1451,11.687
-6.07393,-10.9829,11.988
-6.58359,-11.8693,12.3861
-7.13126,-12.7992,12.8949
-7.71709,-13.7644,13.5289
-8.34025,-14.7527,14.3028
-8.99863,-15.7477,15.2316
-9.68851,-16.7275,16.3288
-10.4041,-17.6645,17.605
-11.1374,-18.525,19.0666
-11.8776,-19.2699,20.713
-12.6108,-19.8555,22.5345
-13.3205,-20.2359,24.5099
-13.987,-20.3663,26.6045
-14.5888,-20.2073,28.7697
-15.103,-19.7303,30.9435
-15.5069,-18.9224,33.0537
-15.7796,-17.7905,35.0231
-15.9041,-16.3635,36.7762
-15.8687,-14.6916,38.247
-15.6683,-12.8424,39.386
-15.3056,-10.8939,40.1654
-14.7905,-8.9271,40.5811
-14.1394,-7.01728,40.6512
-13.3739,-5.22775,40.4119
-12.5188,-3.60557,39.9117
-11.6,-2.18016,39.2044
-10.6431,-0.964259,38.344
-9.67165,0.0433933,37.3801
-8.70641,0.854615,36.3548
-7.76459,1.48819,35.3023
-6.85979,1.96672,34.2482
-6.00209,2.31404,33.2108
-5.19835,2.5535,32.2023
-4.45265,2.70672,31.2296
-3.76671,2.79298,30.2963
-3.1404,2.82898,29.4034
-2.5721,2.82882,28.55
-2.05918,2.80421,27.7345
-1.59819,2.76464,26.9545
-1.18525,2.71776,26.2077
-0.816171,2.66957,25.4916
-0.486669,2.62479,24.8039
-0.19247,2.58701,24.1425
0.0705904,2.55899,23.5057
0.306507,2.54277,22.892
0.519065,2.53988,22.3
0.711812,2.55147,21.7287
0.888056,2.57838,21.1772
1.05086,2.62128,20.6449
1.20304,2.68071,20.1311
1.34722,2.75716,19.6356
1.4858,2.8511,19.1581
1.621,2.96306,18.6986
1.75487,3.0936,18.257
1.88936,3.24338,17.8335
2.02626,3.41317,17.4285
2.1673,3.60384,17.0425
2.31411,3.81641,16.6761
2.46828,4.05201,16.3301
2.63137,4.31191,16.0055
2.8049,4.5975,15.7038
2.99039,4.91027,15.4265
3.18938,5.25183,15.1755
3.4034,5.62384,14.953
3.63399,6.028,14.7617
3.88272,6.46599,14.6049
4.15117,6.93938,14.4862
4.44088,7.44959,14.41
4.75341,7.99773,14.3811
5.09022,8.58449,14.4054
5.4527,9.20993,14.4891
5.84204,9.87329,14.6395
6.25922,10.5727,14.8647
6.70488,11.3048,15.1733
7.17918,12.0646,15.5746
7.6817,12.8448,16.0781
8.21125,13.6355,16.6936
8.76566,14.424,17.43
9.3416,15.1942,18.295
9.93434,15.9262,19.2944
10.5376,16.597,20.4304
11.1432,17.1803,21.701
11.7414,17.6474,23.0982
12.3202,17.9686,24.6069
12.8663,18.1148,26.2043
13.3648,18.0606,27.859
13.8002,17.786,29.5317
14.1569,17.2801,31.1768
14.4202,16.543,32.7447
14.5777,15.5873,34.1851
14.6196,14.4386,35.4514
14.5403,13.1339,36.5047
14.3387,11.7191,37.3167
14.0184,10.2451,37.8725
13.5875,8.76305,38.171
13.0581,7.32073,38.2239
12.4455,5.95863,38.0531
11.7667,4.70798,37.6882
11.0398,3.58983,37.1625
10.2825,2.61534,36.5101
9.51166,1.78698,35.7634
8.74225,1.10027,34.9516
7.98719,0.545684,34.0992
7.25709,0.110418,33.226
6.56024,-0.220013,32.3475
5.90272,-0.460562,31.4751
5.28864,-0.625757,30.6166
4.72037,-0.729111,29.7774
4.19884,-0.782778,28.9604
3.7238,-0.7974,28.1674
3.29409,-0.782083,27.3988
2.90786,-0.744463,26.6545
2.56278,-0.690825,25.9337
2.25622,-0.626243,25.2356
1.98533,-0.554738,24.5592
1.74724,-0.479428,23.9034
1.53905,-0.402668,23.2673
1.35798,-0.326177,22.6498
1.20136,-0.25116,22.0501
1.06667,-0.178396,21.4675
0.9516,-0.108332,20.9012
0.854007,-0.0411474,20.3505
0.771956,0.0231827,19.8149
0.703704,0.0848421,19.2939
0.647698,0.144133,18.787
0.602564,0.201447,18.2937
0.567102,0.257238,17.8136
0.54027,0.31201,17.3464
0.521176,0.366297,16.8917
0.509065,0.420661,16.4492
0.503306,0.475682,16.0186
0.503387,0.531955,15.5996
0.508901,0.590094,15.1919
0.519538,0.650727,14.7953
0.53508,0.714507,14.4095
0.555392,0.782107,14.0343
0.580417,0.854233,13.6696
0.610173,0.931628,13.3152
0.644749,1.01508,12.9708
0.684303,1.10542,12.6364
0.729058,1.20355,12.312
0.779309,1.31043,11.9973
0.835414,1.42712,11.6925
0.897805,1.55475,11.3976
0.966984,1.69457,11.1126
1.04353,1.84793,10.8378
1.1281,2.01632,10.5733
1.22143,2.20135,10.3195
1.32438,2.40482,10.0769
1.43785,2.62868,9.84597
1.5629,2.87505,9.62761
1.70068,3.14627,9.42273
1.85247,3.44489,9.23253
2.01966,3.77365,9.05851
2.20381,4.13555,8.90252
2.4066,4.53379,8.76682
2.62989,4.97178,8.65419
2.87567,5.45313,8.56801
3.14612,5.98159,8.51236
3.44356,6.56099,8.4922
3.77045,7.19515,8.51347
4.12938,7.88772,8.58331
4.52302,8.64198,8.7102
4.95407,9.46058,8.90414
5.42519,10.3451,9.17689
5.93885,11.2958,9.54205
6.49722,12.3105,10.0152
7.10194,13.3844,10.6137
7.75383,14.5087,11.3568
8.45258,15.6697,12.2649
9.19632,16.8476,13.3585
9.98113,18.0153,14.6573
10.8005,19.1375,16.1778
11.6447,20.1701,17.9307
12.5004,21.0604,19.9177
13.3502,21.7488,22.1274
14.1722,22.1721,24.5321
14.941,22.2686,27.0843
15.6278,21.9848,29.7157
16.2022,21.284,32.339
16.6345,20.1539,34.8525
16.898,18.6128,37.1498
16.9718,16.7118,39.1303
16.8434,14.5318,40.7122
16.5104,12.1756,41.842
15.9809,9.75542,42.5007
15.2728,7.38035,42.7039
14.4122,5.14432,42.4966
13.4303,3.11828,41.9444
12.3612,1.3469,41.1231
11.2384,-0.150391,40.1089
10.0933,-1.37539,38.9718
8.95304,-2.34553,37.7703
7.84023,-3.0882,36.5505
6.77236,-3.63571,35.3459
5.76208,-4.0215,34.1788
4.81776,-4.27756,33.0628
3.94402,-4.43283,32.0046
3.14249,-4.51254,31.0063
2.41243,-4.53799,30.0666
1.75132,-4.52677,29.1826
1.15538,-4.49311,28.3502
0.619974,-4.44834,27.5653
0.139946,-4.40135,26.8236
-0.290107,-4.35902,26.1212
-0.67565,-4.32659,25.4547
-1.02206,-4.30802,24.8211
-1.33453,-4.30625,24.2182
-1.618,-4.32344,23.6439
-1.87712,-4.36119,23.0967
-2.1162,-4.42063,22.5755
-2.33928,-4.50261,22.0796
-2.55005,-4.60775,21.6085
-2.75191,-4.73658,21.1621
-2.94798,-4.8895,20.7406
-3.14113,-5.06693,20.3444
-3.33398,-5.26924,19.9742
-3.52895,-5.49684,19.6308
-3.72827,-5.75013,19.3156
-3.93398,-6.02953,19.03
-4.14798,-6.33542,18.7757
-4.37203,-6.66817,18.5549
-4.60772,-7.02801,18.37
-4.85655,-7.41505,18.2238
-5.11985,-7.82919,18.1195
-5.39879,-8.27001,18.0604
-5.6944,-8.73668,18.0505
-6.00748,-9.22785,18.0942
-6.33862,-9.74151,18.1958
-6.6881,-10.2748,18.3603
-7.05588,-10.824,18.5927
-7.44149,-11.384,18.8978
-7.84398,-11.9486,19.2806
-8.26181,-12.5101,19.7454
-8.69278,-13.059,20.2957
-9.13393,-13.5844,20.9339
-9.58146,-14.0737,21.6607
-10.0307,-14.5129,22.4746
-10.4759,-14.8867,23.3716
-10.9105,-15.1796,24.3441
-11.3271,-15.3758,25.3813
-11.7174,-15.4607,26.4681
-12.0727,-15.4218,27.5859
-12.3842,-15.2498,28.7126
-12.643,-14.9395,29.823
-12.8409,-14.491,30.8906
-12.9709,-13.9102,31.8882
-13.0272,-13.209,32.7902
-13.0063,-12.4046,33.574
-12.9068,-11.5189,34.2212
-12.7295,-10.5771,34.7191
-12.4778,-9.60577,35.0612
-12.1573,-8.63145,35.2472
-11.7754,-7.67878,35.2827
-11.3412,-6.76926,35.178
-10.8645,-5.92032,34.9471
-10.3558,-5.14485,34.6063
-9.82573,-4.4512,34.1729
-9.28419,-3.84349,33.6641
-8.74055,-3.32221,33.0964
-8.20312,-2.88492,32.4844
-7.6791,-2.52696,31.8411
-7.17449,-2.24223,31.1776
-6.69405,-2.02375,30.5028
-6.24146,-1.86423,29.8239
-5.81932,-1.75643,29.1465
-5.42931,-1.69345,28.475
-5.07233,-1.66897,27.8126
-4.74862,-1.67731,27.1617
-4.45789,-1.71351,26.5238
-4.19945,-1.77336,25.9002
-3.9723,-1.85335,25.2916
-3.77524,-1.95063,24.6987
-3.60692,-2.06296,24.1217
-3.46598,-2.18867,23.5611
-3.351,-2.32657,23.0169
-3.26065,-2.47592,22.4895
-3.19365,-2.63634,21.979
-3.14882,-2.8078,21.4858
-3.12512,-2.99055,21.0101
-3.12162,-3.18508,20.5523
-3.13758,-3.3921,20.113
-3.17235,-3.61249,19.6927
-3.22547,-3.84729,19.2922
-3.29663,-4.09769,18.9123
-3.38565,-4.36496,18.5541
-3.49251,-4.65047,18.2187
-3.6173,-4.95565,17.9077
-3.76027,-5.28198,17.6228
-3.92178,-5.63093,17.3658
-4.10227,-6.00394,17.1391
-4.30231,-6.40238,16.9453
-4.52251,-6.82749,16.7873
-4.76354,-7.28032,16.6687
-5.02609,-7.76162,16.5933
-5.31086,-8.27176,16.5655
-5.61847,-8.81058,16.5901
-5.94944,-9.37727,16.6726
-6.30412,-9.97015,16.8187
-6.68263,-10.5865,17.0348
-7.08476,-11.2224,17.3273
-7.50986,-11.8722,17.703
-7.95673,-12.5288,18.1685
-8.42352,-13.1827,18.7297
-8.90754,-13.8227,19.392
-9.40517,-14.4348,20.1589
-9.91172,-15.0032,21.0322
-10.4213,-15.5097,22.0104
-10.9268,-15.9346,23.0886
-11.4199,-16.2574,24.2573
-11.891,-16.4576,25.5023
-12.3296,-16.5164,26.8037
-12.7245,-16.4177,28.1364
-13.0644,-16.1505,29.4706
-13.3382,-15.71,30.773
-13.5356,-15.0989,32.0084
-13.6483,-14.328,33.142
-13.6699,-13.4164,34.1419
-13.5969,-12.3903,34.9813
-13.429,-11.2813,35.6404
-13.1689,-10.1245,36.1081
-12.8226,-8.95502,36.3818
-12.3987,-7.80645,36.4675
-11.908,-6.70813,36.378
-11.363,-5.68389,36.1317
-10.7766,-4.75119,35.7503
-10.1623,-3.92107,35.2569
-9.53252,-3.19863,34.6743
-8.89919,-2.5839,34.0242
-8.27269,-2.07286,33.3255
-7.66193,-1.65864,32.5948
-7.0742,-1.33246,31.8453
-6.51523,-1.08461,31.088
-5.98925,-0.905071,30.331
-5.49915,-0.784124,29.5805
-5.04664,-0.712656,28.8408
-4.63245,-0.682406,28.1151
-4.25649,-0.686084,27.4051
-3.91804,-0.717399,26.7121
-3.61589,-0.771044,26.0368
-3.34851,-0.842639,25.3793
-3.1141,-0.928655,24.7396
-2.91077,-1.02632,24.1176
-2.73656,-1.13355,23.513
-2.58953,-1.24882,22.9255
-2.46781,-1.37112,22.3549
-2.36962,-1.49989,21.8009
-2.29334,-1.6349,21.2632
-2.23747,-1.77626,20.7418
-2.20069,-1.92433,20.2364
-2.18184,-2.07971,19.7472
-2.17996,-2.24316,19.274
-2.19424,-2.41563,18.8171
-2.22406,-2.59822,18.3765
-2.26895,-2.79216,17.9527
-2.32863,-2.99878,17.5459
-2.40297,-3.21956,17.1568
-2.49198,-3.45605,16.7859
-2.59586,-3.70992,16.4341
-2.71493,-3.98292,16.1024
-2.84964,-4.27691,15.792
-3.0006,-4.59381,15.5044
-3.16854,-4.93559,15.2414
-3.35432,-5.3043,15.0051
-3.55888,-5.70197,14.7979
-3.7833,-6.13062,14.6228
-4.02874,-6.59218,14.4831
-4.29641,-7.08845,14.3829
-4.58757,-7.62097,14.3268
-4.90351,-8.19089,14.3199
-5.24545,-8.79886,14.3684
-5.61455,-9.44481,14.4791
-6.0118,-10.1277,14.6595
-6.43793,-10.8453,14.9179
-6.89332,-11.5937,15.2634
-7.37786,-12.3671,15.7054
-7.89078,-13.1573,16.2538
-8.43048,-13.9535,16.9181
-8.99431,-14.7415,17.7069
-9.57838,-15.5038,18.6275
-10.1773,-16.2192,19.6845
-10.7841,-16.8633,20.8786
-11.3899,-17.4084,22.2057
-11.9839,-17.825,23.6552
-12.5536,-18.0834,25.209
-13.0849,-18.1552,26.8407
-13.5625,-18.0167,28.5157
-13.9705,-17.6509,30.1917
-14.2936,-17.0508,31.8206
-14.5176,-16.2214,33.3519
-14.6309,-15.1806,34.7358
-14.6254,-13.959,35.9279
-14.4971,-12.5978,36.8928
-14.2466,-11.1457,37.6074
-13.8795,-9.65481,38.0621
-13.4056,-8.17578,38.2611
-12.8386,-6.75414,38.2207
-12.1945,-5.42717,37.9667
-11.4912,-4.22222,37.5307
-10.7467,-3.15638,36.947
-9.97879,-2.23712,36.2496
-9.20353,-1.46384,35.47
-8.43526,-0.8297,34.6357
-7.68605,-0.323499,33.7696
-6.9656,0.0685465,32.8897
-6.28132,0.361374,32.0098
-5.63848,0.569977,31.1398
-5.04046,0.708638,30.2865
